,time,alb_QAS_L,lat_QAS_L,lon_QAS_L,cloud_QAS_L,alb_CEN1,lat_CEN1,lon_CEN1,cloud_CEN1,alb_CEN2,lat_CEN2,lon_CEN2,cloud_CEN2,alb_CP1,lat_CP1,lon_CP1,cloud_CP1,alb_DY2,lat_DY2,lon_DY2,cloud_DY2,alb_EGP,lat_EGP,lon_EGP,cloud_EGP,alb_FRE,lat_FRE,lon_FRE,cloud_FRE,alb_HUM,lat_HUM,lon_HUM,cloud_HUM,alb_JAR,lat_JAR,lon_JAR,cloud_JAR,alb_JAR_O,lat_JAR_O,lon_JAR_O,cloud_JAR_O,alb_KAN_L,lat_KAN_L,lon_KAN_L,cloud_KAN_L,alb_KAN_Lv3,lat_KAN_Lv3,lon_KAN_Lv3,cloud_KAN_Lv3,alb_KAN_M,lat_KAN_M,lon_KAN_M,cloud_KAN_M,alb_KAN_U,lat_KAN_U,lon_KAN_U,cloud_KAN_U,alb_KPC_L,lat_KPC_L,lon_KPC_L,cloud_KPC_L,alb_KPC_U,lat_KPC_U,lon_KPC_U,cloud_KPC_U,alb_NAE,lat_NAE,lon_NAE,cloud_NAE,alb_NAU,lat_NAU,lon_NAU,cloud_NAU,alb_NEM,lat_NEM,lon_NEM,cloud_NEM,alb_NSE,lat_NSE,lon_NSE,cloud_NSE,alb_NUK_K,lat_NUK_K,lon_NUK_K,cloud_NUK_K,alb_NUK_L,lat_NUK_L,lon_NUK_L,cloud_NUK_L,alb_NUK_N,lat_NUK_N,lon_NUK_N,cloud_NUK_N,alb_NUK_Uv3,lat_NUK_Uv3,lon_NUK_Uv3,cloud_NUK_Uv3,alb_QAS_A,lat_QAS_A,lon_QAS_A,cloud_QAS_A,alb_QAS_L_y,lat_QAS_L_y,lon_QAS_L_y,cloud_QAS_L_y,alb_QAS_Lv3,lat_QAS_Lv3,lon_QAS_Lv3,cloud_QAS_Lv3,alb_QAS_M,lat_QAS_M,lon_QAS_M,cloud_QAS_M,alb_QAS_Mv3,lat_QAS_Mv3,lon_QAS_Mv3,cloud_QAS_Mv3,alb_QAS_U,lat_QAS_U,lon_QAS_U,cloud_QAS_U,alb_SCO_L,lat_SCO_L,lon_SCO_L,cloud_SCO_L,alb_SCO_U,lat_SCO_U,lon_SCO_U,cloud_SCO_U,alb_SDL,lat_SDL,lon_SDL,cloud_SDL,alb_SDM,lat_SDM,lon_SDM,cloud_SDM,alb_SWC,lat_SWC,lon_SWC,cloud_SWC,alb_SWC_O,lat_SWC_O,lon_SWC_O,cloud_SWC_O,alb_TAS_A,lat_TAS_A,lon_TAS_A,cloud_TAS_A,alb_TAS_L,lat_TAS_L,lon_TAS_L,cloud_TAS_L,alb_TAS_U,lat_TAS_U,lon_TAS_U,cloud_TAS_U,alb_THU_L,lat_THU_L,lon_THU_L,cloud_THU_L,alb_THU_U,lat_THU_U,lon_THU_U,cloud_THU_U,alb_THU_U2,lat_THU_U2,lon_THU_U2,cloud_THU_U2,alb_TUN,lat_TUN,lon_TUN,cloud_TUN,alb_UPE_L,lat_UPE_L,lon_UPE_L,cloud_UPE_L,alb_UPE_U,lat_UPE_U,lon_UPE_U,cloud_UPE_U,alb_WEG_L,lat_WEG_L,lon_WEG_L,cloud_WEG_L,alb_ZAK_Lv3,lat_ZAK_Lv3,lon_ZAK_Lv3,cloud_ZAK_Lv3,alb_ZAK_Uv3,lat_ZAK_Uv3,lon_ZAK_Uv3,cloud_ZAK_Uv3
847,2022-07-22,0.1812,61.030479,-46.849699,0.2259,,,,,0.8715,77.181953,-61.115515,0.9002,0.8066,69.87209,-47.038955,0.8095,0.7202,66.482337,-46.293346,0.0911,0.7217,75.626674,-35.96993,0.6612,0.6598,74.387967,-20.832952,0.3391,0.8375,78.528838,-56.844222,0.527,0.3459,69.483333,-49.716667,0.9142,,,,,0.4668,67.093879,-49.96452,0.6333,,,,,,,,,0.7133,67.000769,-47.034399,0.3836,0.3108,79.910804,-24.080966,0.0208,,,,,0.7948,75.002442,-29.980486,0.3753,0.8831,73.840515,-49.532904,0.9078,0.8346,77.441425,-51.083671,0.7224,,,,,0.4059,64.162281,-51.358656,0.1778,0.259,64.48381,-49.549893,0.2736,,,,,0.5429,64.5,-49.266667,0.1918,,,,,0.1812,61.030479,-46.849699,0.2259,,,,,0.2363,61.098163,-46.833824,0.2756,,,,,0.6007,61.172815,-46.821991,0.156,0.3117,72.222341,-26.818122,0.2503,0.3578,72.394047,-27.252486,0.1325,0.7218,66.000159,-44.502718,0.1321,0.6662,63.149,-44.817385,0.3534,0.7888,69.552848,-49.374419,0.8299,,,,,,,,,0.4496,65.639408,-38.898978,0.0856,,,,,0.3501,76.399841,-68.267278,0.8788,0.5096,76.393029,-68.265036,0.901,0.5579,76.39024,-68.110328,0.9394,0.8427,78.019113,-33.962829,0.3352,0.5837,72.893377,-54.295814,0.9089,0.522,72.885614,-53.61099,0.7021,,,,,,,,,0.2443,74.643384,-21.462406,0.0647
848,2022-07-23,0.1922,61.030491,-46.849694,0.2455,,,,,0.8727,77.181954,-61.115528,0.8828,0.8692,69.872089,-47.038967,0.9959,0.7663,66.482333,-46.293349,0.6821,0.7118,75.62667,-35.969927,0.749,0.6157,74.387965,-20.832967,0.6387,0.7947,78.528834,-56.844217,0.3869,0.34,69.483333,-49.716667,0.999,,,,,0.4903,67.093877,-49.964528,0.9111,,,,,,,,,0.7864,67.000769,-47.034399,0.9515,0.2988,79.910806,-24.080954,0.1275,,,,,0.7875,75.002435,-29.980464,0.3783,0.8739,73.840515,-49.532917,0.7362,0.8344,77.441427,-51.083675,0.6619,,,,,0.3617,64.162276,-51.358657,0.1833,0.279,64.483807,-49.549898,0.2976,,,,,0.5633,64.5,-49.266667,0.2729,,,,,0.1922,61.030491,-46.849694,0.2455,,,,,0.3001,61.098179,-46.833715,0.273,,,,,0.6021,61.172813,-46.821988,0.1785,0.3085,72.222341,-26.818122,0.7371,0.3472,72.394047,-27.252486,0.8039,0.7451,66.000158,-44.502708,0.3932,0.689,63.148989,-44.817392,0.0185,0.8164,69.552842,-49.374426,0.9999,,,,,,,,,0.3869,65.639407,-38.898964,0.2116,,,,,0.576,76.399844,-68.267299,0.9268,0.4988,76.393025,-68.265008,0.9352,0.6065,76.390235,-68.110284,0.9435,0.8486,78.019112,-33.962817,0.4827,0.5564,72.893376,-54.295816,0.88,,,,,,,,,,,,,0.2096,74.64338,-21.462398,0.5781
849,2022-07-24,0.1905,61.030466,-46.849718,0.3776,,,,,0.8313,77.181955,-61.115509,0.5285,0.8329,69.872085,-47.038972,0.7,0.7959,66.482334,-46.293348,0.4605,0.7256,75.626675,-35.969905,0.9452,0.5531,74.387965,-20.832958,0.8742,0.7899,78.52883,-56.844216,0.3473,0.399,69.483333,-49.716667,0.6948,,,,,0.4675,67.093874,-49.964531,0.4824,,,,,,,,,0.7436,67.000769,-47.034399,0.595,0.3041,79.9108,-24.080923,0.6072,,,,,0.825,75.002438,-29.980466,0.9061,0.8421,73.84051,-49.532905,0.6643,0.826,77.441426,-51.08367,0.58,,,,,0.4183,64.162275,-51.358652,0.3938,0.2665,64.483805,-49.549906,0.494,,,,,0.5618,64.5,-49.266667,0.4486,,,,,0.1905,61.030466,-46.849718,0.3776,,,,,0.3277,61.09817,-46.833632,0.3665,,,,,0.5983,61.172811,-46.821989,0.1687,0.3337,72.222341,-26.818122,0.9209,0.3434,72.394047,-27.252486,0.9801,0.7461,66.000158,-44.502712,0.5498,0.6831,63.148993,-44.817388,0.0361,0.7385,69.552837,-49.374432,0.5213,,,,,,,,,0.4054,65.639401,-38.898985,0.3789,,,,,0.3164,76.399841,-68.267296,0.9768,0.3641,76.393026,-68.26502,0.9646,0.5535,76.390231,-68.110307,0.8938,0.8728,78.019108,-33.962805,0.8085,0.5678,72.893374,-54.295823,0.872,0.5843,72.885604,-53.611009,0.4877,,,,,,,,,0.1948,74.643382,-21.462381,0.777
850,2022-07-25,0.1756,61.030467,-46.849692,0.6951,,,,,0.8103,77.181955,-61.1155,0.2775,0.8334,69.872089,-47.038975,0.6428,0.7935,66.482334,-46.293342,0.4813,0.7435,75.626678,-35.969896,0.7729,0.5328,74.387963,-20.832949,0.8817,0.7853,78.528834,-56.844226,0.173,0.4771,69.483333,-49.716667,0.3678,,,,,0.4988,67.093873,-49.964537,0.5852,,,,,,,,,0.7481,67.000769,-47.034399,0.4182,0.3115,79.910801,-24.08091,0.4849,,,,,0.8571,75.002435,-29.980447,0.8152,0.8971,73.840513,-49.532919,0.6934,0.7972,77.441426,-51.083677,0.3236,,,,,0.4373,64.16227,-51.358643,0.1452,0.2717,64.483805,-49.549911,0.3586,,,,,0.6287,64.5,-49.266667,0.3489,,,,,0.1756,61.030467,-46.849692,0.6951,,,,,0.3013,61.098147,-46.83382,0.7304,,,,,0.6169,61.172811,-46.821992,0.5661,0.3474,72.222341,-26.818122,0.9592,0.3442,72.394047,-27.252486,0.9858,0.8232,66.000155,-44.502709,0.7325,0.693,63.14899,-44.817393,0.2091,0.7774,69.552832,-49.374446,0.2291,,,,,,,,,0.3475,65.639404,-38.898979,0.6241,,,,,0.3064,76.399839,-68.267334,0.2083,0.5312,76.393022,-68.265004,0.1912,0.5344,76.390241,-68.110351,0.0097,0.8809,78.019112,-33.96281,0.9265,0.5572,72.893376,-54.295831,0.8114,0.5678,72.885605,-53.611046,0.2938,,,,,,,,,0.2146,74.643381,-21.462364,0.8318
851,2022-07-26,0.178,61.030473,-46.849696,0.9676,,,,,0.81,77.181959,-61.115538,0.2198,0.8724,69.872093,-47.038992,0.8018,0.865,66.482336,-46.293353,0.9041,0.7224,75.626678,-35.969892,0.7303,0.5072,74.38796,-20.832964,0.9386,0.7876,78.528834,-56.844226,0.2128,0.4802,69.483333,-49.716667,0.7388,,,,,0.5181,67.093875,-49.964544,0.9719,,,,,,,,,0.8778,67.000769,-47.034399,0.9894,0.3211,79.910801,-24.08091,0.7798,,,,,0.8162,75.002431,-29.980443,0.3151,0.8294,73.840516,-49.532921,0.3169,0.7736,77.441423,-51.08368,0.1772,,,,,0.4844,64.162274,-51.358678,0.7732,0.3057,64.48381,-49.549926,0.9111,,,,,0.4688,64.5,-49.266667,0.9182,,,,,0.178,61.030473,-46.849696,0.9676,,,,,0.328,61.098155,-46.83383,0.9556,,,,,0.6459,61.172811,-46.821996,0.6043,0.365,72.222341,-26.818122,0.9138,0.3536,72.394047,-27.252486,0.8527,0.8293,66.000156,-44.502711,0.8164,0.7697,63.148992,-44.81739,0.6184,0.7961,69.552832,-49.374463,0.6925,,,,,,,,,0.3639,65.639404,-38.898988,0.9192,,,,,0.3095,76.399846,-68.267306,0.0,0.6133,76.393024,-68.265044,0.0003,0.5344,76.39024,-68.110332,0.0,0.8497,78.019111,-33.962824,0.495,0.5583,72.893374,-54.29582,0.4679,0.585,72.885603,-53.611061,0.3701,,,,,,,,,0.2252,74.643383,-21.462357,0.7645
852,2022-07-27,0.184,61.030463,-46.849704,0.5186,,,,,0.8127,77.181953,-61.115532,0.3096,0.8431,69.872094,-47.038992,0.8634,0.8724,66.482333,-46.29334,0.8865,0.6453,75.626678,-35.969903,0.5429,0.4351,74.387969,-20.832959,0.9292,0.7845,78.528836,-56.844234,0.2533,0.4638,69.483333,-49.716667,0.9063,,,,,0.5174,67.093873,-49.964554,0.5312,,,,,,,,,0.8527,67.000769,-47.034399,0.8868,0.3141,79.9108,-24.080926,0.8969,,,,,,,,,0.8768,73.840515,-49.532921,0.5907,0.7736,77.441427,-51.08371,0.3121,,,,,0.4644,64.162279,-51.358662,0.2344,0.289,64.483811,-49.54993,0.4128,,,,,0.5648,64.5,-49.266667,0.2064,,,,,0.184,61.030463,-46.849704,0.5186,,,,,0.3241,61.098154,-46.833817,0.4156,,,,,0.5818,61.172809,-46.821994,0.1345,0.3542,72.222341,-26.818122,0.7338,0.3523,72.394047,-27.252486,0.71,0.8226,66.000162,-44.502716,0.8134,0.6798,63.148999,-44.817389,0.3303,0.7793,69.552831,-49.37447,0.857,,,,,,,,,0.4203,65.639409,-38.898981,0.3743,,,,,0.2689,76.399841,-68.267254,0.3266,0.5525,76.393015,-68.26505,0.3172,0.5837,76.390243,-68.110378,0.2352,0.8798,78.01911,-33.962816,0.7891,0.5982,72.893379,-54.295836,0.8924,0.5902,72.885606,-53.611074,0.694,,,,,,,,,0.2218,74.643382,-21.462345,0.7548
853,2022-07-28,0.2016,61.030471,-46.849701,0.1724,,,,,0.8001,77.181957,-61.115538,0.2315,0.8773,69.872089,-47.03899,0.6347,0.8347,66.482331,-46.293356,0.4802,0.6088,75.626672,-35.969897,0.5966,0.337,74.387966,-20.832955,0.7465,0.7858,78.528837,-56.844246,0.2021,0.5096,69.483333,-49.716667,0.1374,,,,,0.512,67.093871,-49.964563,0.1429,,,,,,,,,0.7908,67.000769,-47.034399,0.2505,0.3427,79.9108,-24.080918,0.9523,,,,,,,,,0.8147,73.840515,-49.532934,0.1702,0.7836,77.441427,-51.083695,0.2074,,,,,0.4554,64.162278,-51.358664,0.2476,0.302,64.483813,-49.549938,0.2576,,,,,0.6073,64.5,-49.266667,0.2576,,,,,0.2016,61.030471,-46.849701,0.1724,,,,,0.3511,61.098153,-46.833824,0.1671,,,,,0.5717,61.172807,-46.821993,0.0807,0.3794,72.222341,-26.818122,0.7131,0.3893,72.394047,-27.252486,0.5975,0.7513,66.000159,-44.50271,0.6312,0.6699,63.148992,-44.817391,0.5195,0.7654,69.552828,-49.374472,0.0038,,,,,,,,,0.3525,65.639402,-38.898983,0.9123,,,,,0.2899,76.399839,-68.26727,0.4103,0.7038,76.393016,-68.265042,0.4236,0.5363,76.390237,-68.110336,0.1088,0.8729,78.019113,-33.962797,0.8239,0.6012,72.893377,-54.295831,0.8852,0.5868,72.885519,-53.611052,0.7015,,,,,,,,,0.244,74.643377,-21.462362,0.4021
854,2022-07-29,0.1788,61.030471,-46.84969,0.3247,,,,,0.8291,77.181952,-61.115528,0.4249,0.7869,69.872093,-47.039003,0.2326,0.8635,66.482327,-46.293357,0.6943,0.6571,75.626681,-35.969902,0.5856,0.2587,74.387963,-20.832959,0.9075,0.7862,78.528839,-56.844244,0.273,0.4984,69.483333,-49.716667,0.09,,,,,0.4932,67.09387,-49.964572,0.4582,,,,,,,,,0.812,67.000769,-47.034399,0.5188,0.3106,79.910802,-24.080938,0.8784,,,,,,,,,0.8196,73.840512,-49.532934,0.2072,0.7682,77.441426,-51.08371,0.1503,,,,,0.395,64.162284,-51.358655,0.8969,0.3031,64.483809,-49.54995,0.9416,,,,,0.5501,64.5,-49.266667,0.9668,,,,,0.1788,61.030471,-46.84969,0.3247,,,,,0.3249,61.098146,-46.833832,0.3691,,,,,0.542,61.172804,-46.821994,0.3042,0.3615,72.222341,-26.818122,0.7742,0.3906,72.394047,-27.252486,0.6765,0.7544,66.00016,-44.502712,0.7018,0.8026,63.14899,-44.817393,0.8077,0.7687,69.552826,-49.374484,0.0009,,,,,,,,,0.4617,65.639402,-38.89898,0.4417,,,,,0.3601,76.399843,-68.267322,0.1092,0.7377,76.393016,-68.265032,0.12,0.5384,76.390232,-68.110386,0.0456,0.8838,78.019112,-33.962824,0.7995,0.6366,72.893376,-54.295828,0.6093,0.5848,72.885602,-53.611109,0.3268,,,,,,,,,0.2348,74.643379,-21.462345,0.8761
855,2022-07-30,0.1908,61.030494,-46.849726,0.2917,,,,,0.8368,77.181953,-61.115519,0.5342,0.8307,69.87209,-47.039009,0.8355,0.8425,66.482326,-46.293349,0.9496,0.6864,75.626677,-35.969897,0.6501,0.2571,74.387965,-20.832969,0.7389,0.7852,78.528835,-56.844237,0.1537,0.4356,69.483333,-49.716667,0.8454,,,,,0.4962,67.093866,-49.964584,0.9173,,,,,,,,,0.8524,67.000769,-47.034399,1.0,0.3172,79.910802,-24.080946,0.6322,,,,,,,,,0.8146,73.840514,-49.532941,0.3661,0.8417,77.441423,-51.083679,0.6135,,,,,0.3071,64.162282,-51.358664,0.5154,0.2675,64.483809,-49.549951,0.645,,,,,0.4312,64.5,-49.266667,0.6549,,,,,0.1908,61.030494,-46.849726,0.2917,,,,,0.2975,61.098139,-46.833837,0.3313,,,,,0.5239,61.172803,-46.821999,0.2035,0.3438,72.222341,-26.818122,0.656,0.3937,72.394047,-27.252486,0.3458,0.8944,66.00016,-44.502717,0.9475,0.7468,63.148994,-44.817399,0.524,0.773,69.552824,-49.37449,0.7019,,,,,,,,,0.437,65.639404,-38.898977,0.0118,,,,,0.2338,76.399843,-68.267288,0.6714,0.4902,76.393017,-68.265056,0.6757,0.5259,76.390232,-68.11037,0.6135,0.873,78.019114,-33.962807,0.7482,0.5459,72.893371,-54.29582,0.6219,0.5496,72.885602,-53.611126,0.2959,,,,,,,,,0.218,74.643378,-21.462348,0.6108
856,2022-07-31,0.1881,61.03048,-46.849688,0.6679,,,,,0.8145,77.181961,-61.115528,0.2351,0.7753,69.872088,-47.039011,0.3697,0.8107,66.48233,-46.293352,0.3337,0.7094,75.626682,-35.969886,0.7492,0.1802,74.387964,-20.832958,0.9243,0.7853,78.528837,-56.84424,0.1978,0.3705,69.483333,-49.716667,0.3493,,,,,0.4596,67.093867,-49.964588,0.2764,,,,,,,,,0.7406,67.000769,-47.034399,0.3449,0.3119,79.910798,-24.080923,0.0174,,,,,,,,,0.8112,73.840514,-49.532943,0.4525,0.8031,77.441435,-51.083704,0.3586,,,,,0.3462,64.162284,-51.358663,0.2182,0.2582,64.48381,-49.549962,0.2369,,,,,0.5583,64.5,-49.266667,0.202,,,,,0.1881,61.03048,-46.849688,0.6679,,,,,0.3198,61.098143,-46.833827,0.5858,,,,,0.5683,61.172802,-46.822001,0.4312,0.3755,72.222341,-26.818122,0.6444,0.3933,72.394047,-27.252486,0.4838,0.8032,66.000157,-44.502712,0.5571,0.6623,63.148991,-44.817385,0.378,0.7412,69.552822,-49.374495,0.3282,,,,,,,,,0.4236,65.639404,-38.898988,0.0425,,,,,0.2224,76.399836,-68.267301,0.5497,0.4454,76.39302,-68.265024,0.5799,0.4952,76.390237,-68.110355,0.4882,0.8504,78.019112,-33.962798,0.4774,0.5162,72.893376,-54.295834,0.4077,0.5049,72.885604,-53.611135,0.5127,,,,,,,,,0.2101,74.643379,-21.462348,0.8067
857,2022-08-01,0.1763,61.030464,-46.849702,0.7252,,,,,0.8144,77.181946,-61.115535,0.3828,0.7684,69.872087,-47.039027,0.1512,0.7886,66.482326,-46.293363,0.1564,0.6306,75.626685,-35.969903,0.6093,0.1897,74.387966,-20.832971,0.9444,0.7946,78.528837,-56.844246,0.2078,0.3759,69.483333,-49.716667,0.1677,,,,,0.476,67.093864,-49.964596,0.2371,,,,,,,,,0.7319,67.000769,-47.034399,0.1225,0.3234,79.910804,-24.08093,0.04,,,,,,,,,0.8079,73.840512,-49.532945,0.1634,0.8174,77.441429,-51.083713,0.4499,,,,,0.3495,64.162301,-51.358672,0.8509,0.2813,64.483813,-49.549973,0.6197,,,,,0.5657,64.5,-49.266667,0.5533,,,,,0.1763,61.030464,-46.849702,0.7252,,,,,0.2937,61.098142,-46.833832,0.6685,,,,,0.5431,61.172797,-46.822001,0.489,0.3404,72.222341,-26.818122,0.7883,0.38,72.394047,-27.252486,0.7638,0.7722,66.00016,-44.502714,0.2403,0.6553,63.148994,-44.817386,0.2032,0.7429,69.552815,-49.374514,0.0081,,,,,,,,,0.4418,65.639402,-38.898978,0.0923,,,,,0.2678,76.399837,-68.267271,0.0234,0.618,76.39302,-68.265033,0.054,0.4887,76.390235,-68.110388,0.0,0.8485,78.019112,-33.962804,0.2202,0.5206,72.893376,-54.295825,0.2175,0.5133,72.885598,-53.611154,0.5422,,,,,,,,,0.2028,74.643379,-21.462338,0.9073
858,2022-08-02,0.1872,61.030466,-46.849694,0.4115,,,,,0.803,77.181944,-61.115502,0.2419,0.8637,69.87208,-47.039026,0.8635,0.9089,66.482318,-46.293373,0.7352,0.6679,75.626684,-35.969876,0.5216,0.2062,74.387969,-20.832977,0.9245,0.7814,78.528834,-56.844244,0.2078,0.4175,69.483333,-49.716667,0.4764,,,,,0.4601,67.093864,-49.964599,0.7719,,,,,,,,,0.8407,67.000769,-47.034399,0.7666,0.3335,79.910802,-24.080937,0.0,,,,,0.8298,75.002418,-29.980441,0.7835,0.8333,73.840512,-49.532957,0.6249,0.8334,77.441426,-51.083692,0.2696,,,,,0.3322,64.16229,-51.358661,0.7307,0.2802,64.483812,-49.549982,0.832,,,,,0.4516,64.5,-49.266667,0.8278,,,,,0.1872,61.030466,-46.849694,0.4115,,,,,0.2938,61.098132,-46.833835,0.4247,,,,,0.5641,61.172798,-46.822004,0.2835,0.3689,72.222341,-26.818122,0.9077,0.3862,72.394047,-27.252486,0.9208,0.8421,66.000154,-44.502716,0.8354,0.81,63.148988,-44.817393,0.7425,0.7344,69.552814,-49.374519,0.42,0.4878,69.595415,-49.279056,0.1081,,,,,0.4432,65.639395,-38.898978,0.121,,,,,0.2435,76.399844,-68.267325,0.306,0.5115,76.393022,-68.265028,0.324,0.4906,76.390239,-68.110383,0.2153,0.8456,78.019111,-33.962797,0.2417,0.5535,72.893374,-54.295826,0.4267,0.5502,72.885596,-53.611163,0.2513,,,,,,,,,0.1959,74.643379,-21.462359,0.8454
859,2022-08-03,0.1924,61.03046,-46.849694,0.8781,,,,,0.8189,77.18195,-61.115514,0.285,0.7813,69.872084,-47.039031,0.4822,0.8993,66.482319,-46.293372,0.6067,0.6624,75.626685,-35.969888,0.6052,0.1873,74.387967,-20.832979,0.7067,0.7824,78.528834,-56.844243,0.2141,0.4328,69.484015,-49.716929,0.4033,,,,,0.4393,67.093863,-49.964607,0.6103,,,,,,,,,0.7275,67.000769,-47.034399,0.6938,0.3126,79.9108,-24.08093,0.0163,,,,,0.8339,75.002444,-29.980452,0.8826,0.8267,73.84051,-49.53295,0.3078,0.952,77.441429,-51.083692,0.2501,,,,,0.3685,64.162278,-51.358652,0.71,0.281,64.483814,-49.549991,0.6221,,,,,0.5417,64.5,-49.266667,0.63,,,,,0.1924,61.03046,-46.849694,0.8781,,,,,0.3162,61.098132,-46.833837,0.8603,,,,,0.6286,61.172796,-46.822001,0.83,0.3705,72.222341,-26.818122,0.9657,0.3592,72.394047,-27.252486,0.9592,0.7699,66.000158,-44.502713,0.5945,0.8122,63.148991,-44.817386,0.8485,0.7324,69.552831,-49.37452,0.2107,0.5417,69.595414,-49.279057,0.2471,,,,,0.4358,65.639394,-38.898968,0.0841,,,,,0.2929,76.399844,-68.267264,0.1365,0.6211,76.393024,-68.265006,0.1492,0.4894,76.390246,-68.110329,0.0282,0.8441,78.019111,-33.962787,0.2578,0.55,72.893373,-54.295824,0.3101,,,,,,,,,,,,,0.1865,74.643378,-21.462356,0.4138
860,2022-08-04,0.1503,61.030478,-46.84968,0.9223,,,,,0.8034,77.181949,-61.115528,0.2064,0.8701,69.872081,-47.03904,0.9194,0.8612,66.482326,-46.293372,0.9487,0.676,75.626689,-35.969868,0.6658,0.3205,74.387961,-20.832975,0.4403,0.7817,78.528835,-56.844241,0.1911,0.3108,69.492201,-49.720086,0.9418,,,,,0.4926,67.093859,-49.964619,0.8686,,,,,,,,,0.8154,67.000769,-47.034399,0.9973,0.3203,79.910799,-24.080937,0.0414,,,,,0.7912,75.002435,-29.980389,0.0671,0.8406,73.84051,-49.532959,0.5649,0.7835,77.441424,-51.083676,0.3248,,,,,0.3558,64.16228,-51.358667,0.982,0.2406,64.483815,-49.549996,0.7697,,,,,0.387,64.5,-49.266667,0.8952,,,,,0.1503,61.030478,-46.84968,0.9223,,,,,0.2873,61.098137,-46.833847,0.9233,,,,,0.5549,61.172793,-46.822012,0.9159,0.3581,72.222341,-26.818122,0.3061,0.3619,72.394047,-27.252486,0.1677,0.8693,66.000159,-44.502715,0.9681,0.8646,63.148987,-44.817396,0.8635,0.7791,69.552826,-49.374531,0.9095,0.411,69.595413,-49.27908,0.9098,,,,,0.3668,65.6394,-38.89895,0.8933,,,,,0.2776,76.399836,-68.267282,0.0,0.6098,76.393027,-68.265006,0.0,0.4694,76.390242,-68.110342,0.0,0.8373,78.019115,-33.962783,0.2578,0.5808,72.893372,-54.295829,0.4691,,,,,,,,,,,,,0.2741,74.643378,-21.462349,0.1091
861,2022-08-05,0.1536,61.030493,-46.849694,0.9796,,,,,0.862,77.181957,-61.115541,0.7744,0.9089,69.872076,-47.039047,0.9581,0.8746,66.482329,-46.293378,0.8949,0.7458,75.626691,-35.969878,0.959,0.3115,74.387967,-20.832958,0.4731,0.791,78.528839,-56.844262,0.25,0.3418,69.492201,-49.720099,0.9224,,,,,0.5047,67.093857,-49.964635,0.8885,,,,,,,,,0.8799,67.000769,-47.034399,0.9952,0.3288,79.910797,-24.08094,0.3549,,,,,0.7807,75.002445,-29.98042,0.571,0.8903,73.840509,-49.532961,0.8049,0.7534,77.441425,-51.083671,0.5124,,,,,0.3819,64.162277,-51.358678,0.9774,0.2299,64.483816,-49.550006,0.8816,,,,,0.4576,64.5,-49.266667,0.955,,,,,0.1536,61.030493,-46.849694,0.9796,,,,,0.299,61.098128,-46.833847,0.9859,,,,,0.5964,61.172794,-46.822014,0.9845,0.3772,72.222341,-26.818122,0.3648,0.3707,72.394047,-27.252486,0.2668,0.8434,66.000159,-44.502717,0.8489,0.8974,63.148987,-44.817391,0.8851,0.7871,69.552824,-49.374547,0.9608,0.4624,69.595409,-49.279091,0.9357,,,,,0.3876,65.639397,-38.89897,0.3279,,,,,0.2848,76.39984,-68.267289,0.0,0.6051,76.393032,-68.265069,0.0,0.4657,76.390245,-68.110351,0.1003,0.8363,78.019116,-33.96279,0.1391,0.5689,72.893377,-54.295838,0.8056,,,,,,,,,,,,,0.2716,74.643378,-21.462346,0.2252
862,2022-08-06,0.1458,61.030441,-46.849699,0.9939,,,,,0.7809,77.181955,-61.115502,0.2852,0.8833,69.872078,-47.039061,0.6578,0.8234,66.48232,-46.293375,0.6902,0.7048,75.626678,-35.969866,0.7794,0.2815,74.387959,-20.832965,0.8366,0.7411,78.528834,-56.844259,0.2355,0.3806,69.492198,-49.720109,0.6599,,,,,0.472,67.093859,-49.964644,0.5267,,,,,,,,,0.814,67.000769,-47.034399,0.7158,0.3296,79.9108,-24.080924,0.7603,,,,,0.874,75.002416,-29.980487,0.5529,0.86,73.840506,-49.532963,0.9192,0.8147,77.441424,-51.083696,0.7336,,,,,0.3441,64.162272,-51.358664,0.6485,0.2404,64.483815,-49.55001,0.8356,,,,,0.4396,64.5,-49.266667,0.8562,,,,,0.1458,61.030441,-46.849699,0.9939,,,,,0.2402,61.098136,-46.833839,0.8545,,,,,0.5,61.172787,-46.822018,0.7844,0.3601,72.222341,-26.818122,0.9108,0.3834,72.394047,-27.252486,0.575,0.87,66.000157,-44.502716,0.8504,0.8909,63.148986,-44.81739,0.9062,0.7394,69.552819,-49.374551,0.6016,0.4345,69.595403,-49.279102,0.5759,,,,,0.358,65.639395,-38.898976,0.8318,,,,,0.3372,76.399843,-68.267328,0.0124,0.656,76.39303,-68.265023,0.0135,0.4872,76.39025,-68.110417,0.0,0.8566,78.019112,-33.962788,0.305,0.5455,72.893372,-54.295838,0.3043,,,,,,,,,,,,,0.2906,74.643375,-21.462346,0.7108
