date,site,alb_s3,alb_AWS,cloud
2018-06-07,KAN_L,nan,0.5633,0.7666
2018-06-07,KAN_M,nan,0.7752,0.48
2018-06-07,KAN_U,nan,0.8603,0.8288
2018-06-07,KPC_L,0.821,0.7817,0.1549
2018-06-07,KPC_U,0.823,0.8199,0.1308
2018-06-07,NUK_K,nan,0.8272,0.9553
2018-06-07,NUK_L,nan,0.4799,0.7685
2018-06-07,QAS_L,nan,0.553,0.9683
2018-06-07,QAS_M,nan,0.8991,0.9879
2018-06-07,QAS_U,nan,0.9287,1.0
2018-06-07,SCO_L,0.759,0.5621,0.8206
2018-06-07,SCO_U,nan,0.7189,0.4351
2018-06-07,TAS_L,nan,0.7626,1.0
2018-06-07,THU_L,0.833,0.7871,0.0159
2018-06-07,THU_U,nan,0.7824,0.0261
2018-06-07,THU_U2,0.826,0.7876,0.0434
2018-06-07,UPE_L,nan,0.7731,0.9409
2018-06-07,UPE_U,nan,0.7975,0.8413
2018-06-08,CEN1,nan,0.8998,0.9098
2018-06-08,EGP,nan,0.8248,0.4485
2018-06-08,KAN_L,nan,0.5682,0.6517
2018-06-08,KAN_M,nan,0.7924,0.5778
2018-06-08,KAN_U,nan,0.834,0.5491
2018-06-08,KPC_L,0.814,0.7766,0.1449
2018-06-08,KPC_U,0.816,0.819,0.1389
2018-06-08,NUK_K,nan,0.776,0.882
2018-06-08,NUK_L,nan,0.5015,0.903
2018-06-08,QAS_L,0.530,0.4021,0.3722
2018-06-08,QAS_M,0.870,0.7706,0.3458
2018-06-08,QAS_U,0.802,0.7063,0.4937
2018-06-08,SCO_L,nan,0.6329,0.9847
2018-06-08,SCO_U,nan,0.8302,0.7988
2018-06-08,TAS_L,nan,0.6599,0.652
2018-06-08,THU_L,nan,0.8677,0.7776
2018-06-08,THU_U,nan,0.8434,0.8724
2018-06-08,THU_U2,nan,0.8873,0.9146
2018-06-08,UPE_L,nan,0.8279,0.9303
2018-06-08,UPE_U,nan,0.8922,0.9762
2018-06-09,CEN1,nan,0.8732,0.8413
2018-06-09,EGP,nan,0.8425,0.7215
2018-06-09,KAN_L,nan,0.6386,0.3908
2018-06-09,KAN_M,nan,0.7241,0.2258
2018-06-09,KAN_U,0.838,0.803,0.1189
2018-06-09,KPC_L,0.807,0.7782,0.2989
2018-06-09,KPC_U,0.826,0.8171,0.1516
2018-06-09,NUK_K,nan,0.6985,0.2638
2018-06-09,NUK_L,nan,0.4961,0.5505
2018-06-09,QAS_L,nan,0.3503,0.742
2018-06-09,QAS_M,nan,0.757,0.5665
2018-06-09,QAS_U,nan,0.6767,0.164
2018-06-09,SCO_L,nan,0.6989,0.6867
2018-06-09,SCO_U,nan,0.7795,0.4456
2018-06-09,TAS_L,nan,0.7234,0.782
2018-06-09,THU_L,nan,0.8404,0.7792
2018-06-09,THU_U,nan,0.8418,0.8069
2018-06-09,THU_U2,nan,0.8052,0.8111
2018-06-09,UPE_L,nan,0.7297,0.9778
2018-06-09,UPE_U,nan,0.7683,0.2835
2018-06-10,CEN1,nan,0.8472,0.6595
2018-06-10,EGP,nan,0.8014,0.3731
2018-06-10,KAN_L,0.634,0.603,0.1232
2018-06-10,KAN_M,0.798,0.7191,0.2809
2018-06-10,KAN_U,0.828,0.7789,0.2155
2018-06-10,KPC_L,0.811,0.7686,0.2606
2018-06-10,KPC_U,0.815,0.8133,0.1805
2018-06-10,NUK_K,nan,0.7156,0.5217
2018-06-10,NUK_L,nan,0.5029,0.163
2018-06-10,QAS_L,nan,0.3208,0.9282
2018-06-10,QAS_M,nan,0.7747,0.8879
2018-06-10,QAS_U,nan,0.739,0.6602
2018-06-10,SCO_L,nan,0.588,0.2283
2018-06-10,SCO_U,nan,0.7574,0.0832
2018-06-10,TAS_L,nan,0.7219,0.9982
2018-06-10,THU_L,nan,0.7904,0.2025
2018-06-10,THU_U,nan,0.7713,0.1143
2018-06-10,THU_U2,0.825,0.789,0.2157
2018-06-10,UPE_L,nan,0.732,0.8038
2018-06-10,UPE_U,nan,0.7285,0.0767
2018-06-11,CEN1,0.825,0.7243,0.3153
2018-06-11,EGP,0.838,0.7721,0.3268
2018-06-11,KAN_L,0.627,0.5768,0.1273
2018-06-11,KAN_M,0.730,0.7031,0.1524
2018-06-11,KAN_U,nan,0.7814,0.1636
2018-06-11,KPC_L,0.805,0.7782,0.1882
2018-06-11,KPC_U,0.812,0.8148,0.131
2018-06-11,NUK_K,nan,0.6909,0.2195
2018-06-11,NUK_L,nan,0.4962,0.3285
2018-06-11,QAS_L,nan,0.3017,0.7382
2018-06-11,QAS_M,nan,0.7398,0.7296
2018-06-11,QAS_U,nan,0.7682,0.6914
2018-06-11,SCO_L,nan,0.5406,0.5755
2018-06-11,SCO_U,nan,0.7315,0.0946
2018-06-11,TAS_L,nan,0.711,0.9456
2018-06-11,THU_L,0.821,0.7798,0.0895
2018-06-11,THU_U,nan,0.7726,0.1211
2018-06-11,THU_U2,0.816,0.7913,0.1355
2018-06-11,UPE_L,nan,0.7211,0.8422
2018-06-11,UPE_U,nan,0.7143,0.0355
2018-06-12,CEN1,0.830,0.7888,0.4575
2018-06-12,EGP,0.841,0.7692,0.3592
2018-06-12,KAN_L,0.611,0.5522,0.1402
2018-06-12,KAN_M,0.675,0.6882,0.1811
2018-06-12,KAN_U,nan,0.7749,0.2284
2018-06-12,KPC_L,nan,0.8001,0.4802
2018-06-12,KPC_U,nan,0.8511,0.5365
2018-06-12,NUK_K,nan,0.6687,0.154
2018-06-12,NUK_L,nan,0.4475,0.1329
2018-06-12,QAS_L,nan,0.2868,0.7115
2018-06-12,QAS_M,nan,0.7293,0.703
2018-06-12,QAS_U,nan,0.7713,0.646
2018-06-12,SCO_L,nan,0.5129,0.4792
2018-06-12,SCO_U,nan,0.7169,0.0985
2018-06-12,TAS_L,nan,0.6348,0.7958
2018-06-12,THU_L,nan,0.8448,0.6931
2018-06-12,THU_U,nan,0.8282,0.7584
2018-06-12,THU_U2,nan,0.8392,0.7345
2018-06-12,UPE_L,nan,0.7577,0.873
2018-06-12,UPE_U,nan,0.7315,0.1856
2018-06-13,CEN1,0.823,0.7663,0.5595
2018-06-13,EGP,nan,0.8305,0.6469
2018-06-13,KAN_L,nan,0.5612,0.5071
2018-06-13,KAN_M,nan,0.7524,0.6604
2018-06-13,KAN_U,nan,0.8331,0.8069
2018-06-13,KPC_L,nan,0.8779,0.9136
2018-06-13,KPC_U,nan,0.8913,0.8765
2018-06-13,NUK_K,nan,0.6763,0.1961
2018-06-13,NUK_L,nan,0.4778,0.265
2018-06-13,QAS_L,nan,0.3003,0.3215
2018-06-13,QAS_M,nan,0.7066,0.3134
2018-06-13,QAS_U,nan,0.6788,0.2222
2018-06-13,SCO_L,nan,0.4757,0.355
2018-06-13,SCO_U,nan,0.7262,0.3157
2018-06-13,TAS_L,nan,0.6523,0.7649
2018-06-13,THU_L,0.744,0.7216,0.538
2018-06-13,THU_U,0.821,0.7237,0.4486
2018-06-13,THU_U2,0.857,0.7152,0.4244
2018-06-13,UPE_L,nan,0.7406,0.7353
2018-06-13,UPE_U,nan,0.7775,0.5999
2018-06-14,CEN1,0.810,0.7784,0.1447
2018-06-14,EGP,nan,0.8282,0.5521
2018-06-14,KAN_L,nan,0.6566,0.6471
2018-06-14,KAN_M,nan,0.8014,0.6841
2018-06-14,KAN_U,0.849,0.8199,0.6317
2018-06-14,KPC_L,nan,0.8727,0.8128
2018-06-14,KPC_U,nan,0.8982,0.8384
2018-06-14,NUK_K,nan,0.8808,0.8548
2018-06-14,NUK_L,nan,0.5919,0.9249
2018-06-14,QAS_L,nan,0.3271,0.8878
2018-06-14,QAS_M,nan,0.815,0.8852
2018-06-14,QAS_U,nan,0.8621,0.8688
2018-06-14,SCO_L,nan,0.4956,0.6698
2018-06-14,SCO_U,nan,0.7212,0.4974
2018-06-14,TAS_L,nan,0.642,0.771
2018-06-14,THU_L,nan,0.7013,0.051
2018-06-14,THU_U,nan,0.7219,0.0444
2018-06-14,THU_U2,nan,0.7249,0.0519
2018-06-14,UPE_L,nan,0.6972,0.5365
2018-06-14,UPE_U,nan,0.7171,0.1188
2018-06-15,CEN1,nan,0.7907,0.2475
2018-06-15,EGP,nan,0.8405,0.669
2018-06-15,KAN_L,0.568,0.5779,0.1888
2018-06-15,KAN_M,nan,0.7143,0.2012
2018-06-15,KAN_U,nan,0.8277,0.5766
2018-06-15,KPC_L,nan,0.8447,0.7219
2018-06-15,KPC_U,nan,0.8646,0.525
2018-06-15,NUK_K,nan,0.7376,0.4265
2018-06-15,NUK_L,nan,0.5025,0.3194
2018-06-15,QAS_L,nan,0.302,0.7816
2018-06-15,QAS_M,nan,0.7556,0.7747
2018-06-15,QAS_U,nan,0.8119,0.7669
2018-06-15,SCO_L,nan,0.4967,0.7362
2018-06-15,SCO_U,nan,0.7633,0.694
2018-06-15,TAS_L,nan,0.6303,0.4889
2018-06-15,THU_L,0.697,0.696,0.012
2018-06-15,THU_U,0.761,0.7197,0.0432
2018-06-15,THU_U2,0.758,0.7143,0.0575
2018-06-15,UPE_L,nan,0.645,0.089
2018-06-15,UPE_U,nan,0.6858,0.0954
2018-06-16,CEN1,nan,0.8217,0.4566
2018-06-16,EGP,0.864,0.8251,0.496
2018-06-16,KAN_L,0.650,0.579,0.2562
2018-06-16,KAN_M,nan,0.7096,0.2051
2018-06-16,KAN_U,0.841,0.796,0.137
2018-06-16,KPC_L,nan,0.8569,0.7945
2018-06-16,KPC_U,nan,0.8973,0.8004
2018-06-16,NUK_K,nan,0.6842,0.1715
2018-06-16,NUK_L,nan,0.4861,0.1627
2018-06-16,QAS_L,nan,0.2912,0.3939
2018-06-16,QAS_M,nan,0.7046,0.391
2018-06-16,QAS_U,nan,0.6902,0.3544
2018-06-16,SCO_L,nan,0.4542,0.4274
2018-06-16,SCO_U,nan,0.7247,0.2966
2018-06-16,TAS_L,nan,0.6446,0.7456
2018-06-16,THU_L,0.655,0.7057,0.2207
2018-06-16,THU_U,0.778,0.7121,0.2131
2018-06-16,THU_U2,0.780,0.7251,0.2376
2018-06-16,UPE_L,nan,0.6729,0.3345
2018-06-16,UPE_U,nan,0.6848,0.1412
2018-06-17,CEN1,nan,0.9075,0.8943
2018-06-17,EGP,nan,0.8595,0.829
2018-06-17,KAN_L,nan,0.5784,0.7114
2018-06-17,KAN_M,nan,0.7393,0.8044
2018-06-17,KAN_U,nan,0.859,0.7691
2018-06-17,KPC_L,nan,0.8665,0.7611
2018-06-17,KPC_U,nan,0.8784,0.5818
2018-06-17,NUK_K,nan,0.6743,0.2795
2018-06-17,NUK_L,nan,0.5043,0.5959
2018-06-17,QAS_L,nan,0.2951,0.837
2018-06-17,QAS_M,nan,0.7313,0.7883
2018-06-17,QAS_U,nan,0.7232,0.4239
2018-06-17,SCO_L,nan,0.4539,0.4142
2018-06-17,SCO_U,nan,0.7161,0.2547
2018-06-17,TAS_L,0.741,0.613,0.2691
2018-06-17,THU_L,nan,0.8203,0.8529
2018-06-17,THU_U,nan,0.8277,0.8886
2018-06-17,THU_U2,nan,0.8578,0.8667
2018-06-17,UPE_L,nan,0.6509,0.4033
2018-06-17,UPE_U,nan,0.7231,0.3023
2018-06-18,CEN1,nan,0.8914,0.8774
2018-06-18,EGP,0.861,0.8307,0.564
2018-06-18,KAN_L,0.565,0.5375,0.3642
2018-06-18,KAN_M,nan,0.6857,0.4804
2018-06-18,KAN_U,nan,0.8018,0.4965
2018-06-18,KPC_L,nan,0.8117,0.7688
2018-06-18,KPC_U,nan,0.8694,0.7771
2018-06-18,NUK_K,nan,0.6679,0.3366
2018-06-18,NUK_L,0.482,0.4732,0.1211
2018-06-18,QAS_L,nan,0.3128,0.5035
2018-06-18,QAS_M,nan,0.7011,0.4035
2018-06-18,QAS_U,nan,0.6502,0.1605
2018-06-18,SCO_L,nan,0.4356,0.2361
2018-06-18,SCO_U,nan,0.6969,0.1624
2018-06-18,TAS_L,nan,0.6038,0.1467
2018-06-18,THU_L,nan,0.83,0.9261
2018-06-18,THU_U,nan,0.8482,0.9522
2018-06-18,THU_U2,nan,0.8825,0.9448
2018-06-18,UPE_L,nan,0.6275,0.6909
2018-06-18,UPE_U,nan,0.7576,0.636
2018-06-19,CEN1,nan,0.9025,0.8699
2018-06-19,EGP,nan,0.8227,0.4389
2018-06-19,KAN_L,nan,0.5376,0.136
2018-06-19,KAN_M,nan,0.5219,0.1529
2018-06-19,KAN_U,0.834,0.7913,0.0758
2018-06-19,KPC_L,nan,0.7791,0.5725
2018-06-19,KPC_U,0.851,0.8455,0.4747
2018-06-19,NUK_K,nan,0.6629,0.335
2018-06-19,NUK_L,nan,0.4514,0.0639
2018-06-19,QAS_L,nan,0.3238,0.6648
2018-06-19,QAS_M,nan,0.6997,0.3482
2018-06-19,QAS_U,nan,0.6519,0.2145
2018-06-19,SCO_L,nan,0.4044,0.3536
2018-06-19,SCO_U,nan,0.6981,0.2483
2018-06-19,TAS_L,nan,0.5938,0.1333
2018-06-19,THU_L,nan,0.8238,0.8225
2018-06-19,THU_U,nan,0.8522,0.9022
2018-06-19,THU_U2,nan,0.8794,0.9223
2018-06-19,UPE_L,nan,0.6189,0.7604
2018-06-19,UPE_U,nan,0.8151,0.7118
2018-06-20,CEN1,nan,0.8762,0.8219
2018-06-20,EGP,0.846,0.8073,0.279
2018-06-20,KAN_L,0.591,0.5486,0.2324
2018-06-20,KAN_M,0.628,0.4852,0.3691
2018-06-20,KAN_U,0.814,0.8012,0.3077
2018-06-20,KPC_L,0.802,0.7616,0.132
2018-06-20,KPC_U,0.831,0.8243,0.1479
2018-06-20,NUK_K,nan,0.6789,0.4788
2018-06-20,NUK_L,nan,0.4817,0.4265
2018-06-20,QAS_L,nan,0.2351,0.8337
2018-06-20,QAS_M,nan,0.7165,0.8618
2018-06-20,QAS_U,nan,0.816,0.8481
2018-06-20,SCO_L,nan,0.3927,0.2265
2018-06-20,SCO_U,0.582,0.6829,0.0996
2018-06-20,TAS_L,nan,0.6039,0.4425
2018-06-20,THU_L,nan,0.8048,0.5234
2018-06-20,THU_U,nan,0.858,0.6283
2018-06-20,THU_U2,nan,0.8472,0.762
2018-06-20,UPE_L,nan,0.5966,0.6541
2018-06-20,UPE_U,nan,0.7716,0.6433
2018-06-21,CEN1,nan,0.8704,0.4967
2018-06-21,EGP,0.827,0.7951,0.1934
2018-06-21,KAN_L,nan,0.5366,0.6993
2018-06-21,KAN_M,nan,0.5385,0.8284
2018-06-21,KAN_U,nan,0.8048,0.8712
2018-06-21,KPC_L,nan,0.7333,0.085
2018-06-21,KPC_U,0.827,0.8079,0.1232
2018-06-21,NUK_K,nan,0.7725,0.949
2018-06-21,NUK_L,nan,0.4418,0.8532
2018-06-21,QAS_L,nan,0.2412,0.9733
2018-06-21,QAS_M,nan,0.8567,0.9695
2018-06-21,QAS_U,nan,0.9337,0.9715
2018-06-21,SCO_L,nan,0.3783,0.2504
2018-06-21,SCO_U,nan,0.6667,0.1322
2018-06-21,TAS_L,nan,0.5846,0.9272
2018-06-21,THU_L,nan,0.7641,0.3034
2018-06-21,THU_U,nan,0.7832,0.1521
2018-06-21,THU_U2,nan,0.7815,0.1109
2018-06-21,UPE_L,nan,0.6039,0.5648
2018-06-21,UPE_U,nan,0.7275,0.4761
2018-06-22,CEN1,0.849,0.7353,0.3628
2018-06-22,EGP,nan,0.8438,0.7606
2018-06-22,KAN_L,0.550,0.5305,0.4946
2018-06-22,KAN_M,nan,0.6377,0.43
2018-06-22,KAN_U,0.843,0.8381,0.4463
2018-06-22,KPC_L,0.766,0.7424,0.2777
2018-06-22,KPC_U,0.825,0.8195,0.3073
2018-06-22,NUK_K,nan,0.8066,0.993
2018-06-22,NUK_L,nan,0.4418,0.8076
2018-06-22,QAS_L,nan,0.2414,0.9806
2018-06-22,QAS_M,nan,0.8478,0.9591
2018-06-22,QAS_U,nan,0.8951,0.9596
2018-06-22,SCO_L,nan,0.3916,0.7063
2018-06-22,SCO_U,nan,0.7049,0.665
2018-06-22,TAS_L,nan,0.5396,0.731
2018-06-22,THU_L,nan,0.7736,0.0446
2018-06-22,THU_U,nan,0.7865,0.0456
2018-06-22,THU_U2,0.823,0.7781,0.0735
2018-06-22,UPE_L,nan,0.6082,0.7373
2018-06-22,UPE_U,nan,0.7425,0.6265
2018-06-23,CEN1,0.838,0.8154,0.3959
2018-06-23,EGP,0.845,0.8119,0.5702
2018-06-23,KAN_L,nan,0.5983,0.8147
2018-06-23,KAN_M,nan,0.7786,0.8536
2018-06-23,KAN_U,nan,0.899,0.9071
2018-06-23,KPC_L,nan,0.8349,0.9459
2018-06-23,KPC_U,nan,0.8935,0.9469
2018-06-23,NUK_K,nan,0.8084,0.9986
2018-06-23,NUK_L,nan,0.4588,0.8805
2018-06-23,QAS_L,nan,0.2592,0.8899
2018-06-23,QAS_M,nan,0.779,0.7718
2018-06-23,QAS_U,nan,0.7563,0.6839
2018-06-23,SCO_L,nan,0.3926,0.6136
2018-06-23,SCO_U,nan,0.7132,0.6726
2018-06-23,TAS_L,nan,0.5285,0.9606
2018-06-23,THU_L,0.824,0.7513,0.0811
2018-06-23,THU_U,nan,0.7762,0.0695
2018-06-23,THU_U2,nan,0.7669,0.0882
2018-06-23,UPE_L,0.618,0.583,0.352
2018-06-23,UPE_U,nan,0.6941,0.1796
2018-06-24,CEN1,nan,0.8942,0.7832
2018-06-24,EGP,nan,0.832,0.6907
2018-06-24,KAN_L,0.633,0.552,0.3486
2018-06-24,KAN_M,nan,0.7283,0.2601
2018-06-24,KAN_U,0.854,0.8463,0.585
2018-06-24,KPC_L,nan,0.7945,0.7127
2018-06-24,KPC_U,nan,0.8455,0.7895
2018-06-24,NUK_K,nan,0.7051,0.72
2018-06-24,NUK_L,nan,0.4852,0.8434
2018-06-24,QAS_L,nan,0.2734,0.92
2018-06-24,QAS_M,nan,0.8023,0.865
2018-06-24,QAS_U,nan,0.8625,0.8441
2018-06-24,SCO_L,nan,0.4248,0.7088
2018-06-24,SCO_U,nan,0.7353,0.6123
2018-06-24,TAS_L,nan,0.5043,0.8859
2018-06-24,THU_L,nan,0.7395,0.1147
2018-06-24,THU_U,nan,0.7703,0.1009
2018-06-24,THU_U2,0.815,0.7708,0.1219
2018-06-24,UPE_L,nan,0.6222,0.9506
2018-06-24,UPE_U,nan,0.755,0.8936
2018-06-25,CEN1,nan,0.8629,0.7421
2018-06-25,EGP,nan,0.8348,0.7683
2018-06-25,KAN_L,nan,0.6744,0.7821
2018-06-25,KAN_M,nan,0.7918,0.7331
2018-06-25,KAN_U,nan,0.8873,0.9246
2018-06-25,KPC_L,nan,0.7731,0.6132
2018-06-25,KPC_U,nan,0.8329,0.4808
2018-06-25,NUK_K,nan,0.8047,0.8037
2018-06-25,NUK_L,nan,0.5654,0.9481
2018-06-25,QAS_L,nan,0.2651,0.8533
2018-06-25,QAS_M,nan,0.7372,0.7727
2018-06-25,QAS_U,0.821,0.6918,0.4552
2018-06-25,SCO_L,nan,0.4137,0.8909
2018-06-25,SCO_U,nan,0.7631,0.8225
2018-06-25,TAS_L,nan,0.478,0.8992
2018-06-25,THU_L,nan,0.761,0.3912
2018-06-25,THU_U,nan,0.7684,0.3726
2018-06-25,THU_U2,nan,0.8135,0.4395
2018-06-25,UPE_L,nan,0.6153,0.864
2018-06-25,UPE_U,nan,0.7892,0.9273
2018-06-26,CEN1,0.849,0.8358,0.7046
2018-06-26,EGP,0.835,0.7967,0.4706
2018-06-26,KAN_L,0.571,0.6024,0.3694
2018-06-26,KAN_M,nan,0.768,0.3825
2018-06-26,KAN_U,0.847,0.8474,0.4123
2018-06-26,KPC_L,nan,0.7671,0.8039
2018-06-26,KPC_U,nan,0.8483,0.7461
2018-06-26,NUK_K,nan,0.7655,0.5553
2018-06-26,NUK_L,0.517,0.4527,0.4402
2018-06-26,QAS_L,nan,0.2686,0.4016
2018-06-26,QAS_M,nan,0.7038,0.4974
2018-06-26,QAS_U,nan,0.7383,0.4453
2018-06-26,SCO_L,nan,0.3788,0.6746
2018-06-26,SCO_U,nan,0.667,0.4323
2018-06-26,TAS_L,nan,0.4893,0.9736
2018-06-26,THU_L,nan,0.7741,0.7424
2018-06-26,THU_U,nan,0.807,0.7892
2018-06-26,THU_U2,nan,0.8298,0.7711
2018-06-26,UPE_L,0.589,0.6119,0.7648
2018-06-26,UPE_U,nan,0.8006,0.6058
2018-06-27,CEN1,0.833,0.8024,0.2266
2018-06-27,EGP,0.834,0.8005,0.5921
2018-06-27,KAN_L,0.573,0.5674,0.049
2018-06-27,KAN_M,nan,0.7226,0.1157
2018-06-27,KAN_U,0.833,0.8286,0.0736
2018-06-27,KPC_L,nan,0.7131,0.5028
2018-06-27,KPC_U,0.787,0.808,0.5205
2018-06-27,NUK_K,nan,0.6788,0.477
2018-06-27,NUK_L,nan,0.4322,0.1178
2018-06-27,QAS_L,nan,0.2777,0.468
2018-06-27,QAS_M,nan,0.7001,0.4467
2018-06-27,QAS_U,nan,0.7359,0.422
2018-06-27,SCO_L,nan,0.3635,0.5913
2018-06-27,SCO_U,nan,0.6646,0.4123
2018-06-27,TAS_L,nan,0.4506,0.9216
2018-06-27,THU_L,0.783,0.7053,0.1952
2018-06-27,THU_U,nan,0.7754,0.2277
2018-06-27,THU_U2,nan,0.7756,0.2531
2018-06-27,UPE_L,0.575,0.5623,0.1428
2018-06-27,UPE_U,nan,0.6751,0.03
2018-06-28,CEN1,0.823,0.7796,0.1196
2018-06-28,EGP,0.831,0.7867,0.3319
2018-06-28,KAN_L,nan,0.5649,0.5949
2018-06-28,KAN_M,nan,0.729,0.6055
2018-06-28,KAN_U,nan,0.9077,0.8256
2018-06-28,KPC_L,0.655,0.6868,0.2886
2018-06-28,KPC_U,0.779,0.7777,0.2135
2018-06-28,NUK_K,nan,0.74,0.8361
2018-06-28,NUK_L,nan,0.4457,0.8353
2018-06-28,QAS_L,nan,0.2254,0.8347
2018-06-28,QAS_M,nan,0.6917,0.8132
2018-06-28,QAS_U,nan,0.7787,0.7961
2018-06-28,SCO_L,nan,0.3651,0.2301
2018-06-28,SCO_U,0.697,0.6576,0.1689
2018-06-28,TAS_L,nan,0.4261,0.9636
2018-06-28,THU_L,0.681,0.6824,0.0151
2018-06-28,THU_U,nan,0.7338,0.0429
2018-06-28,THU_U2,nan,0.7316,0.0529
2018-06-28,UPE_L,nan,0.4755,0.0306
2018-06-28,UPE_U,0.600,0.646,0.0061
2018-06-29,CEN1,0.823,0.8266,0.2795
2018-06-29,EGP,0.818,0.7952,0.3763
2018-06-29,KAN_L,nan,0.5928,0.8656
2018-06-29,KAN_M,nan,0.7357,0.6109
2018-06-29,KAN_U,nan,0.8633,0.7675
2018-06-29,KPC_L,0.690,0.6847,0.1631
2018-06-29,KPC_U,0.782,0.7589,0.1412
2018-06-29,NUK_K,nan,0.8089,0.9262
2018-06-29,NUK_L,nan,0.6154,0.9009
2018-06-29,QAS_L,nan,0.2519,0.5584
2018-06-29,QAS_M,0.644,0.6798,0.5364
2018-06-29,QAS_U,nan,0.6724,0.492
2018-06-29,SCO_L,nan,0.353,0.5936
2018-06-29,SCO_U,nan,0.6638,0.5931
2018-06-29,TAS_L,nan,0.3935,0.9801
2018-06-29,THU_L,0.661,0.6604,0.08
2018-06-29,THU_U,0.755,0.7056,0.0877
2018-06-29,THU_U2,0.750,0.7117,0.0678
2018-06-29,UPE_L,nan,0.5352,0.5142
2018-06-29,UPE_U,nan,0.6827,0.3892
2018-06-30,CEN1,0.830,0.7855,0.5417
2018-06-30,EGP,nan,0.8254,0.6651
2018-06-30,KAN_L,nan,0.5835,0.4677
2018-06-30,KAN_M,nan,0.7365,0.5312
2018-06-30,KAN_U,nan,0.8839,0.7111
2018-06-30,KPC_L,0.696,0.7007,0.2494
2018-06-30,KPC_U,nan,0.7682,0.2378
2018-06-30,NUK_K,nan,0.7887,0.9431
2018-06-30,NUK_L,nan,0.49,0.7864
2018-06-30,QAS_L,nan,0.2297,0.9411
2018-06-30,QAS_M,nan,0.7346,0.939
2018-06-30,QAS_U,nan,0.8107,0.9382
2018-06-30,SCO_L,nan,0.3569,0.7358
2018-06-30,SCO_U,nan,0.6752,0.6151
2018-06-30,TAS_L,nan,0.4277,0.8723
2018-06-30,THU_L,nan,0.7128,0.7411
2018-06-30,THU_U,nan,0.7622,0.6789
2018-06-30,THU_U2,nan,0.7565,0.6614
2018-06-30,UPE_L,nan,0.5835,0.6485
2018-06-30,UPE_U,nan,0.7596,0.7179
2018-07-01,CEN1,nan,0.8269,0.3306
2018-07-01,EGP,nan,0.8191,0.4837
2018-07-01,KAN_L,nan,0.5439,0.7769
2018-07-01,KAN_M,nan,0.7249,0.9093
2018-07-01,KAN_U,nan,0.8595,0.8768
2018-07-01,KPC_L,nan,0.6727,0.4897
2018-07-01,KPC_U,nan,0.7602,0.4648
2018-07-01,NUK_K,nan,0.7685,0.9996
2018-07-01,NUK_L,nan,0.4351,0.9192
2018-07-01,QAS_L,nan,0.2417,0.965
2018-07-01,QAS_M,nan,0.8742,0.9729
2018-07-01,QAS_U,nan,0.9145,0.9458
2018-07-01,SCO_L,nan,0.3665,0.4649
2018-07-01,SCO_U,nan,0.6499,0.3496
2018-07-01,TAS_L,nan,0.4088,0.9845
2018-07-01,THU_L,0.699,0.659,0.1449
2018-07-01,THU_U,0.742,0.7049,0.2591
2018-07-01,THU_U2,0.755,0.741,0.3312
2018-07-01,UPE_L,nan,0.6727,0.6802
2018-07-01,UPE_U,nan,0.8318,0.5777
2018-07-02,CEN1,nan,0.9134,0.8871
2018-07-02,EGP,0.837,0.7919,0.3101
2018-07-02,KAN_L,nan,0.576,0.6045
2018-07-02,KAN_M,nan,0.6813,0.8516
2018-07-02,KAN_U,nan,0.8626,0.8479
2018-07-02,KPC_L,nan,0.6965,0.305
2018-07-02,KPC_U,0.776,0.7643,0.273
2018-07-02,NUK_K,nan,0.7101,0.6534
2018-07-02,NUK_L,nan,0.6189,0.7227
2018-07-02,QAS_L,nan,0.2569,0.5637
2018-07-02,QAS_M,nan,0.7599,0.4516
2018-07-02,QAS_U,nan,0.7364,0.422
2018-07-02,SCO_L,nan,0.3796,0.8983
2018-07-02,SCO_U,nan,0.6971,0.8922
2018-07-02,TAS_L,nan,0.3752,0.9867
2018-07-02,THU_L,nan,0.7422,0.6471
2018-07-02,THU_U,nan,0.7961,0.6966
2018-07-02,THU_U2,nan,0.8024,0.7675
2018-07-02,UPE_L,nan,0.5796,0.1339
2018-07-02,UPE_U,nan,0.6718,0.058
2018-07-03,CEN1,nan,0.8619,0.8327
2018-07-03,EGP,nan,0.7997,0.4941
2018-07-03,KAN_L,0.552,0.554,0.18
2018-07-03,KAN_M,0.789,0.6799,0.3264
2018-07-03,KAN_U,0.850,0.8113,0.5061
2018-07-03,KPC_L,nan,0.6774,0.1913
2018-07-03,KPC_U,0.775,0.7564,0.1961
2018-07-03,NUK_K,nan,0.6795,0.3538
2018-07-03,NUK_L,nan,0.4252,0.3339
2018-07-03,QAS_L,nan,0.2668,0.3744
2018-07-03,QAS_M,0.717,0.7126,0.34
2018-07-03,QAS_U,nan,0.7182,0.2966
2018-07-03,SCO_L,nan,0.367,0.9582
2018-07-03,SCO_U,nan,0.6432,0.9222
2018-07-03,TAS_L,nan,0.3621,0.9464
2018-07-03,THU_L,nan,0.8028,0.8614
2018-07-03,THU_U,nan,0.8008,0.9008
2018-07-03,THU_U2,nan,0.8291,0.8472
2018-07-03,UPE_L,nan,0.5762,0.4051
2018-07-03,UPE_U,nan,0.6931,0.3678
2018-07-04,CEN1,0.850,0.8367,0.412
2018-07-04,EGP,nan,0.8316,0.7015
2018-07-04,KAN_L,nan,0.5393,0.4683
2018-07-04,KAN_M,nan,0.6907,0.6202
